,name,url,city,title,description,duration,location
21,18. Iglesia de Nuestra Señora del Rosario,https://www.tripadvisor.co/Attraction_Review-g676524-d6960203-Reviews-Iglesia_de_Nuestra_Senora_del_Rosario-Villa_de_Leyva_Boyaca_Department.html,,,,,
22,19. Laguna de Iguaqué,https://www.tripadvisor.co/Attraction_Review-g676524-d4703400-Reviews-Laguna_de_Iguaque-Villa_de_Leyva_Boyaca_Department.html,,,,,
23,20. Playa Blanca,https://www.tripadvisor.co/Attraction_Review-g317035-d7613213-Reviews-Playa_Blanca-Boyaca_Boyaca_Department.html,,,,,
24,21. Parque Ecologico La Periquera,https://www.tripadvisor.co/Attraction_Review-g676524-d6420695-Reviews-Parque_Ecologico_La_Periquera-Villa_de_Leyva_Boyaca_Department.html,,,,,
25,22. Casa Museo Luís Alberto Acuña,https://www.tripadvisor.co/Attraction_Review-g676524-d4010775-Reviews-Casa_Museo_Luis_Alberto_Acuna-Villa_de_Leyva_Boyaca_Department.html,Boyaca,Casa Museo Luís Alberto Acuña,HERMOSO MUSEO DE ARTE ESCULTURA PINTURA TAPICES MURALES Y FOSILESDentro de la historia del arte Colombiano son contados los  personajes que han aportado tanto a Colombia como Acuña en el Museo se recopila una bella y enigmática muestra  de su obra teniendo está la particularidad de conservarse aún como  Casa Museo  pocos lugares en Colombia con esta particularidad recogen mágicamente la obra de uno de los colombianos más influyentes intrigantes y controvertidos del siglo XX.NACIONALISMO EN PRIMER PLANOEl Maestro Luis Alberto Acuña se constituyó sin lugar a dudas en una de las más valiosas y significativas figuras de la vida cultural del país en el presente siglo. Sereno y equilibrado gran caballero  pero también tenaz luchador fue un innovador en su época. Mi vida la he dedicado a pintar a hacer escultura a sentir la vida en la música y en los libros  decía él mismo. Creador investigador en el campo de la Historia y la Crítica de Arte gran impulsador de la actividad cultural como profesor de la Escuela de Bellas Artes Director del Teatro Colón y del Museo Colonial. Walter Engel escribió de él en 1944: A sus 40 años se le debe considerar como clásico del arte moderno colombiano y como uno de sus más representativos pintores consagrado no solo en su propio país sino también en los grandes centros internacionales del arte contemporáneo .Nació en Suaita Tiera del Sol en Santander y al llegar a Bogotá tuvo como profesores a Roberto Pizano y a Franciso Antonio Caro. Inició su carrera artística en los 20 en París como discípulo de Pablo Landovsky Boucher y Bourdelle presentándose por primera vez en el Salon du Franc para artistas extranjeros residentes en París junto con Chagall Chirico y Juan Gris. Su obra Nesso seduciendo a DeyaniraJeu de Paume para ser incorporada a la exposición permanente de artistas extranjeros.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Carrera 10 No. 12-83 PLAZA PRINCIPAL VILLA DE LEYVA Villa de Leyva 154001 Colombia
26,23. FIBAS Jardin de Desierto,https://www.tripadvisor.co/Attraction_Review-g676524-d4476404-Reviews-FIBAS_Jardin_de_Desierto-Villa_de_Leyva_Boyaca_Department.html,,FIBAS Jardin de Desierto,,,
27,24. Sierra Nevada del Cocuy,https://www.tripadvisor.co/Attraction_Review-g7733879-d2626709-Reviews-Sierra_Nevada_del_Cocuy-Guican_Boyaca_Department.html,,,,,
28,25. Plaza de Bolivar,https://www.tripadvisor.co/Attraction_Review-g776258-d6925354-Reviews-Plaza_de_Bolivar-Tunja_Boyaca_Department.html,,,,,
29,2022,https://www.tripadvisor.co/Attraction_Review-g911528-d8698452-Reviews-Plaza_de_Raquira-Raquira_Boyaca_Department.html,,,,,
30,26. Plaza de Raquira,https://www.tripadvisor.co/Attraction_Review-g911528-d8698452-Reviews-Plaza_de_Raquira-Raquira_Boyaca_Department.html,,,,,
31,27. Basilica de Nuestra Senora Del Rosario de Chiquinquira,https://www.tripadvisor.co/Attraction_Review-g1729186-d6953073-Reviews-Basilica_de_Nuestra_Senora_Del_Rosario_de_Chiquinquira-Chiquinquira_Boyaca_Depar.html,,Basilica de Nuestra Senora Del Rosario de Chiquinquira,,,
32,28. El Cocuy National Park,https://www.tripadvisor.co/Attraction_Review-g7733879-d2639214-Reviews-El_Cocuy_National_Park-Guican_Boyaca_Department.html,,,,,
33,29. Monasterio de la Candelaria,https://www.tripadvisor.co/Attraction_Review-g911528-d8180364-Reviews-Monasterio_de_la_Candelaria-Raquira_Boyaca_Department.html,,,,,
34,30. Granja de Avestruces,https://www.tripadvisor.co/Attraction_Review-g676524-d7914919-Reviews-Granja_de_Avestruces-Villa_de_Leyva_Boyaca_Department.html,,,,,
35,31. Manoa Parque,https://www.tripadvisor.co/Attraction_Review-g312856-d3454159-Reviews-Manoa_Parque-Paipa_Boyaca_Department.html,,,,,
36,Ver boletos,https://www.tripadvisor.co/Attraction_Review-g312856-d3454159-Reviews-Manoa_Parque-Paipa_Boyaca_Department.html#SHOW_TICKETS,,,,,
37,32. Parque Central y Feria Dulce de Iza,https://www.tripadvisor.co/Attraction_Review-g3248375-d7230552-Reviews-Parque_Central_y_Feria_Dulce_de_Iza-Iza_Boyaca_Department.html,,,,,
38,33. Museo Arqueologico de Sogamoso,https://www.tripadvisor.co/Attraction_Review-g677792-d7279297-Reviews-Museo_Arqueologico_de_Sogamoso-Sogamoso_Boyaca_Department.html,,,,,
39,34. Zona Arqueológica El Infiernito,https://www.tripadvisor.co/Attraction_Review-g676524-d3432740-Reviews-Archaeological_Site_El_Infiernito-Villa_de_Leyva_Boyaca_Department.html,,,,,
40,35. Catedral Basílica Metropolitana Santiago de Tunja,https://www.tripadvisor.co/Attraction_Review-g776258-d6960181-Reviews-Catedral_Basilica_Metropolitana_Santiago_de_Tunja-Tunja_Boyaca_Department.html,,,,,
41,36. La Quinta Glamping,https://www.tripadvisor.co/Attraction_Review-g3347757-d5827438-Reviews-La_Quinta_Glamping-Aquitania_Boyaca_Department.html,,La Quinta Glamping,,,
42,37. Templo De Santo Domingo,https://www.tripadvisor.co/Attraction_Review-g776258-d7935765-Reviews-Templo_De_Santo_Domingo-Tunja_Boyaca_Department.html,,,,,
43,38. Casa Del Fundador Gonzalo Suarez Rendon,https://www.tripadvisor.co/Attraction_Review-g776258-d7597439-Reviews-Casa_Del_Fundador_Gonzalo_Suarez_Rendon-Tunja_Boyaca_Department.html,,,,,
44,39. Iguaque National Park,https://www.tripadvisor.co/Attraction_Review-g676524-d6957465-Reviews-Iguaque_National_Park-Villa_de_Leyva_Boyaca_Department.html,,,,,
45,40. Basílica de Nuestra Señora de Monguí,https://www.tripadvisor.co/Attraction_Review-g7937889-d8681621-Reviews-Basilica_de_Nuestra_Senora_de_Mongui-Mongui_Boyaca_Department.html,,,,,
46,41. Iglesia de la Renovacion,https://www.tripadvisor.co/Attraction_Review-g1729186-d8051334-Reviews-Iglesia_de_la_Renovacion-Chiquinquira_Boyaca_Department.html,,,,,
47,42. BBC Bodega Villa de Leyva,https://www.tripadvisor.co/Attraction_Review-g676524-d15046131-Reviews-BBC_Bodega_Villa_de_Leyva-Villa_de_Leyva_Boyaca_Department.html,,,,,
48,43. Pozo de Donato (Hunzahúa),https://www.tripadvisor.co/Attraction_Review-g776258-d6976588-Reviews-Pozo_de_Donato_Hunzahua-Tunja_Boyaca_Department.html,,,,,
49,44. Catedral de Duitama,https://www.tripadvisor.co/Attraction_Review-g1998885-d8016528-Reviews-Catedral_de_Duitama-Duitama_Boyaca_Department.html,,,,,
50,45. Catedral de Paipa,https://www.tripadvisor.co/Attraction_Review-g312856-d8016530-Reviews-Catedral_de_Paipa-Paipa_Boyaca_Department.html,,,,,
51,46. Reserva Natural Pueblito Antiguo,https://www.tripadvisor.co/Attraction_Review-g317035-d12504404-Reviews-Reserva_Natural_Pueblito_Antiguo-Boyaca_Boyaca_Department.html,,,,,
52,47. Iglesia Nuestra Señora del Carmen,https://www.tripadvisor.co/Attraction_Review-g676524-d8026981-Reviews-Iglesia_Nuestra_Senora_del_Carmen-Villa_de_Leyva_Boyaca_Department.html,,,,,
53,48. Museo Paleontologico de Villa de Leyva,https://www.tripadvisor.co/Attraction_Review-g676524-d7745868-Reviews-Museo_Paleontologico_de_Villa_de_Leyva-Villa_de_Leyva_Boyaca_Department.html,,,,,
54,49. Púlpito del Diablo,https://www.tripadvisor.co/Attraction_Review-g6114717-d9858949-Reviews-Pulpito_del_Diablo-El_Cocuy_Boyaca_Department.html,,,,,
55,50. Observatorio Astronómico Zaquencipa,https://www.tripadvisor.co/Attraction_Review-g317035-d7390800-Reviews-Zaquencipa_Astronomical_Observatory-Boyaca_Boyaca_Department.html,,,,,
56,51. Casa Museo Capitán Antonio Ricaurte,https://www.tripadvisor.co/Attraction_Review-g676524-d9880410-Reviews-Casa_Museo_Capitan_Antonio_Ricaurte-Villa_de_Leyva_Boyaca_Department.html,Boyaca,Casa Museo Capitán Antonio Ricaurte,La Casa Museo Capitán Antonio Ricaurte ubicada en Villa de Leyva Boyacá fue utilizada ocasionalmente por la familia Ricaurte como lugar de veraneo por encontrarse cerca a Santa Fé de Bogotá. Allí nació el Capitán Antonio Ricaurte el 10 de Junio de 1786. Luego de que sus hijos crecieran la familia dejó la casa y se desplazó a la Capital del Virreinato quedando abandonada hasta 1910 cuando el Gobierno Nacional tomó posesión de ella en honor al mártir del combate de San Mateo y la utilizó como sede del Colegio Agrario Antonio Ricaurte el cual funcionó hasta mediados del Siglo XX cuando la institución académica fue clausurada. n 1928 la Fuerza Aérea Colombiana adoptó como patrono al Capitán Antonio Ricaurte ya que sus excelsas virtudes inspiran el heroísmo y valor que debe prevalecer en los hombres y mujeres que integran la Institución. El 1º de Diciembre de 1968 el Ministerio de Obras Públicas entregó la casa en comodato al Fondo Rotatorio de la FAC por un periodo de 50 años.,< 1 hora,Calle 15 No. 8-17 Villa de Leyva Boyaca Colombia Villa de Leyva 154001 Colombia
57,52. Sendero Ecologico la Zarza,https://www.tripadvisor.co/Attraction_Review-g1998885-d12110163-Reviews-Sendero_Ecologico_la_Zarza-Duitama_Boyaca_Department.html,,,,,
58,53. SocialTour,https://www.tripadvisor.co/Attraction_Review-g7937889-d7935616-Reviews-SocialTour-Mongui_Boyaca_Department.html,,,,,
59,54. Represa de Chivor,https://www.tripadvisor.co/Attraction_Review-g2437761-d4892049-Reviews-Represa_de_Chivor-Boyaca_Department.html,,,,,
60,55. Observatoire des indiens muiscas,https://www.tripadvisor.co/Attraction_Review-g676524-d4604560-Reviews-Observatoire_des_indiens_muiscas-Villa_de_Leyva_Boyaca_Department.html,,,,,
61,56. Puente Real De Calicanto,https://www.tripadvisor.co/Attraction_Review-g7937889-d13325390-Reviews-Puente_Real_De_Calicanto-Mongui_Boyaca_Department.html,,Puente Real De Calicanto,,,
62,57. Iglesia de Nuestra Senora del Milagro del Topo,https://www.tripadvisor.co/Attraction_Review-g776258-d8678265-Reviews-Iglesia_de_Nuestra_Senora_del_Milagro_del_Topo-Tunja_Boyaca_Department.html,,,,,
63,58. Parque Arqueológico de Monquira El infiernito,https://www.tripadvisor.co/Attraction_Review-g676524-d2536103-Reviews-Parque_Arqueologico_de_Monquira_El_infiernito-Villa_de_Leyva_Boyaca_Department.html,,,,,
64,59. Capilla y Museo de Santa Clara la Real,https://www.tripadvisor.co/Attraction_Review-g776258-d9592865-Reviews-Capilla_y_Museo_de_Santa_Clara_la_Real-Tunja_Boyaca_Department.html,,Capilla y Museo de Santa Clara la Real,,,
65,60. Casa Museo Don Juan de Vargas,https://www.tripadvisor.co/Attraction_Review-g776258-d9592866-Reviews-Casa_Museo_Don_Juan_de_Vargas-Tunja_Boyaca_Department.html,,,,,
66,61. Catedral San Martín de Tours,https://www.tripadvisor.co/Attraction_Review-g677792-d7980871-Reviews-Catedral_San_Martin_de_Tours-Sogamoso_Boyaca_Department.html,,,,,
67,62. Marqués de Puntalarga,https://www.tripadvisor.co/Attraction_Review-g8568602-d7298731-Reviews-Marques_de_Puntalarga-Nobsa_Boyaca_Department.html,Boyaca,Marqués de Puntalarga,Ven y disfruta del viñedo en Puntalarga. Deambula a través del viñedo y disfruta de la vista panorámica del Valle del Sol. Luego disfruta de una copa de nuestros Riesling seco mientras gozas la vista desde la terraza o una copa de nuestro Pinot Noir en frente del acogedor fuego en nuestra sala de degustación. Luego lleva a casa el sabor del Viñedo de Puntalarga comparando una botella de vino.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Autopista Bogota - Sogamoso KM 179+3 Nobsa 152287 Colombia
68,63. Catedral de Garagoa,https://www.tripadvisor.co/Attraction_Review-g4922911-d5483206-Reviews-Catedral_de_Garagoa-Garagoa_Boyaca_Department.html,,,,,
69,64. Tinto Galería,https://www.tripadvisor.co/Attraction_Review-g676524-d23794818-Reviews-Tinto_Galeria-Villa_de_Leyva_Boyaca_Department.html,,,,,
70,65. Cascada la Honda,https://www.tripadvisor.co/Attraction_Review-g12873332-d12923220-Reviews-Cascada_la_Honda-Gachantiva_Boyaca_Department.html,,,,,
71,66. Basílica de Monguí,https://www.tripadvisor.co/Attraction_Review-g7937889-d10105708-Reviews-Basilica_de_Mongui-Mongui_Boyaca_Department.html,,,,,
72,67. Iglesia de San Agustin,https://www.tripadvisor.co/Attraction_Review-g776258-d7930296-Reviews-Iglesia_de_San_Agustin-Tunja_Boyaca_Department.html,,,,,
73,68. Parque Pinzón,https://www.tripadvisor.co/Attraction_Review-g776258-d7751658-Reviews-Pinzon_Park-Tunja_Boyaca_Department.html,,,,,
74,69. Plaza de los Libertadores,https://www.tripadvisor.co/Attraction_Review-g1998885-d8741748-Reviews-Plaza_de_los_Libertadores-Duitama_Boyaca_Department.html,,,,,
75,70. Visit Sugamuxi,https://www.tripadvisor.co/Attraction_Review-g677792-d12596642-Reviews-Visit_Sugamuxi-Sogamoso_Boyaca_Department.html,Boyaca,Visit Sugamuxi,Visit Sugamuxi es una guía de viaje o un centro de orientación (servicio en línea además de una oficina en Sogamoso) en las tierras altas tropicales de Sugamuxi en el Departamento de Boyacá (Colombia).Como empresa somos una rama comercial de una ONG ambiental local sin fines de lucro y tenemos un certificado legal adecuado y un Registro Nacional de Turismo (RNT # 29375 como Oficina de Representación Turística). Sugamuxi es una región situada en el lado oriental de los Andes colombianos se llama la Tierra del Sol y es la casa principal y templo de los antepasados del pueblo Muisca es también la región del Lago de Tota el lago más grande del país (que se encuentra en una cuenca y un ecosistema de páramo) y situado justo en medio del complejo paramuno Tota-Bijagual-Mamapacha con casi 170.000 Ha de potenciales áreas de senderismo y exploración -con guías locales sólo a través de ciertos senderos y siempre cuidando estas áreas tan importantes y delicadas-.También es una región de 13 hermosos pueblos apenas explorados por el turismo con una magnífica oferta cultural y un paisaje magnífico para disfrutar de su visita. Nosotros en Visit Sugamuxi promovemos el turismo sostenible lo que significa que nos preocupamos por proteger / conservar la naturaleza las personas y su cultura y los temas de economía para beneficiar a los lugareños y animar a los visitantes a entrar en auténticos intercambios culturales también cuidando los sitios y el patrimonio que visitarán .Para una guía completa sobre nuestra región Sugamuxi por favor navegue por nuestro sitio web y una vez que nos visite le rogamos que nos deje un comentario aquí o contáctenos directamente para conocer su experiencia y tener en cuenta todos sus comentarios para mejorar.Saludos por ahora y ¡disfruten Sugamuxi!,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,CL 12 No. 10-48 Of. 108-A Sogamoso 152210 Colombia
76,71. Represa Hidrosogamoso,https://www.tripadvisor.co/Attraction_Review-g677792-d17353288-Reviews-Represa_Hidrosogamoso-Sogamoso_Boyaca_Department.html,,,,,
77,72. Museo El Carmen,https://www.tripadvisor.co/Attraction_Review-g676524-d12437090-Reviews-Museo_El_Carmen-Villa_de_Leyva_Boyaca_Department.html,,,,,
78,73. Plaza De Mercado De Villa De Leyva,https://www.tripadvisor.co/Attraction_Review-g676524-d15748016-Reviews-Plaza_De_Mercado_De_Villa_De_Leyva-Villa_de_Leyva_Boyaca_Department.html,,,,,
79,74. Laguna Negra,https://www.tripadvisor.co/Attraction_Review-g7937889-d19853343-Reviews-Laguna_Negra-Mongui_Boyaca_Department.html,,,,,
80,75. Parque Ricaute,https://www.tripadvisor.co/Attraction_Review-g676524-d12386006-Reviews-Parque_Ricaute-Villa_de_Leyva_Boyaca_Department.html,,Parque Ricaute,,,
81,76. Iglesia De Raquira,https://www.tripadvisor.co/Attraction_Review-g911528-d14209396-Reviews-Iglesia_De_Raquira-Raquira_Boyaca_Department.html,,,,,
82,77. Parque Principal Garagoa,https://www.tripadvisor.co/Attraction_Review-g4922911-d5788984-Reviews-Parque_Principal_Garagoa-Garagoa_Boyaca_Department.html,,,,,
83,78. Iglesia de Morca,https://www.tripadvisor.co/Attraction_Review-g677792-d8711699-Reviews-Iglesia_de_Morca-Sogamoso_Boyaca_Department.html,,,,,
84,79. Plaza de Bolivar,https://www.tripadvisor.co/Attraction_Review-g1729186-d8741743-Reviews-Plaza_de_Bolivar-Chiquinquira_Boyaca_Department.html,,,,,
85,80. El salto Candelas,https://www.tripadvisor.co/Attraction_Review-g12548195-d10593350-Reviews-Salto_de_Candelas-Pajarito_Boyaca_Department.html,,,,,
86,81. Claustro e Igreja de San Agustín - Instituto von Humboldt,https://www.tripadvisor.co/Attraction_Review-g676524-d11946213-Reviews-Claustro_e_Igreja_de_San_Agustin_Instituto_von_Humboldt-Villa_de_Leyva_Boyaca_De.html,,,,,
87,82. Parque El Carmen,https://www.tripadvisor.co/Attraction_Review-g676524-d12507021-Reviews-Parque_El_Carmen-Villa_de_Leyva_Boyaca_Department.html,,,,,
88,83. Cascada Termal Más Alta De Colombia,https://www.tripadvisor.co/Attraction_Review-g12620326-d23171636-Reviews-Cascada_Termal_Mas_Alta_De_Colombia-Zetaquira_Boyaca_Department.html,,,,,
89,84. Casa Meraki,https://www.tripadvisor.co/Attraction_Review-g676524-d17724428-Reviews-Casa_Meraki-Villa_de_Leyva_Boyaca_Department.html,Boyaca,Casa Meraki,- Un espacio mágico en una casa cultural construida en 1.600 con muros de adobe y espacios únicos. - Galería de arte lugar de encuentro de escritores y poetas exposiciones de arte y escultura. - Exposición permanente de mesas y lámparas elaboradas con madera de arboles recuperados. Jardín natural de música y eventos,1-2 horas,Calle 10 7 48 Villa de Leyva 154001 Colombia
90,85. Iglesia de Santa Barbara,https://www.tripadvisor.co/Attraction_Review-g776258-d7751587-Reviews-Iglesia_de_Santa_Barbara-Tunja_Boyaca_Department.html,,,,,
91,86. Iglesia de San Francisco,https://www.tripadvisor.co/Attraction_Review-g776258-d8686319-Reviews-Iglesia_de_San_Francisco-Tunja_Boyaca_Department.html,,,,,
92,87. Plaza de la Villa,https://www.tripadvisor.co/Attraction_Review-g677792-d7918141-Reviews-Plaza_de_la_Villa-Sogamoso_Boyaca_Department.html,,,,,
93,88. Iglesia de Nuestra Señora de las Nieves,https://www.tripadvisor.co/Attraction_Review-g776258-d8711692-Reviews-Iglesia_de_Nuestra_Senora_de_las_Nieves-Tunja_Boyaca_Department.html,,,,,
94,89. Palacio de la Cultura Romulo Rozo Antigua Estaciòn Del Tren,https://www.tripadvisor.co/Attraction_Review-g1729186-d8874062-Reviews-Palacio_de_la_Cultura_Romulo_Rozo_Antigua_Estacion_Del_Tren-Chiquinquira_Boyaca_.html,,,,,
95,90. Centro Comercial Innovo Plaza,https://www.tripadvisor.co/Attraction_Review-g1998885-d11663916-Reviews-Centro_Comercial_Innovo_Plaza-Duitama_Boyaca_Department.html,,,,,
96,91. Boyacá Travels S.A.S.,https://www.tripadvisor.co/Attraction_Review-g6114717-d10786655-Reviews-Boyaca_Travels_S_A_S-El_Cocuy_Boyaca_Department.html,,Boyacá Travels S.A.S.,,,
97,92. Palacio de la Torre,https://www.tripadvisor.co/Attraction_Review-g776258-d8677233-Reviews-Palacio_de_la_Torre-Tunja_Boyaca_Department.html,,,,,
98,93. Iglesia La Trinidad,https://www.tripadvisor.co/Attraction_Review-g1998885-d8686337-Reviews-Iglesia_La_Trinidad-Duitama_Boyaca_Department.html,,,,,
99,94. Paso del Angel,https://www.tripadvisor.co/Attraction_Review-g317035-d10678468-Reviews-Paso_del_Angel-Boyaca_Boyaca_Department.html,,,,,
100,95. Church of Topaga,https://www.tripadvisor.co/Attraction_Review-g3492244-d3491662-Reviews-Church_of_Topaga-Topaga_Boyaca_Department.html,,,,,
101,96. Iglesia de San Ignacio,https://www.tripadvisor.co/Attraction_Review-g776258-d8671658-Reviews-Iglesia_de_San_Ignacio-Tunja_Boyaca_Department.html,,,,,
102,97. Galeria Contemporanea,https://www.tripadvisor.co/Attraction_Review-g317035-d4832941-Reviews-Galeria_Contemporanea-Boyaca_Boyaca_Department.html,,,,,
103,98. Cascada Las Tinajas,https://www.tripadvisor.co/Attraction_Review-g12620326-d23171637-Reviews-Cascada_Las_Tinajas-Zetaquira_Boyaca_Department.html,,,,,
104,99. Parque de la Uvita,https://www.tripadvisor.co/Attraction_Review-g317035-d7265650-Reviews-Parque_de_la_Uvita-Boyaca_Boyaca_Department.html,,,,,
105,100. Iglesia Defensores De La Fe Nobsa,https://www.tripadvisor.co/Attraction_Review-g317035-d12695007-Reviews-Iglesia_Defensores_De_La_Fe_Nobsa-Boyaca_Boyaca_Department.html,,,,,
106,101. Centro Comercial Viva,https://www.tripadvisor.co/Attraction_Review-g776258-d15611041-Reviews-Centro_Comercial_Viva-Tunja_Boyaca_Department.html,,,,,
107,102. Peñón De Los Muertos o de la Gloria,https://www.tripadvisor.co/Attraction_Review-g7733879-d14200101-Reviews-Penon_De_Los_Muertos_o_de_la_Gloria-Guican_Boyaca_Department.html,,,,,
108,103. Centro Comercial Casa de Don Juan de Castellanos,https://www.tripadvisor.co/Attraction_Review-g676524-d12481422-Reviews-Centro_Comercial_Casa_de_Don_Juan_de_Castellanos-Villa_de_Leyva_Boyaca_Departmen.html,,Centro Comercial Casa de Don Juan de Castellanos,,,
109,104. Ermita de San Laureano,https://www.tripadvisor.co/Attraction_Review-g776258-d8711690-Reviews-Ermita_de_San_Laureano-Tunja_Boyaca_Department.html,,,,,
110,105. Laguna Tierra Blanca,https://www.tripadvisor.co/Attraction_Review-g12620326-d23171634-Reviews-Laguna_Tierra_Blanca-Zetaquira_Boyaca_Department.html,,,,,
