name,url,city,title,description,duration,location
21. Mirador Sebastian Belalcazar,https://www.tripadvisor.co/Attraction_Review-g297475-d6381739-Reviews-Mirador_Sebastian_Belalcazar-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Mirador Sebastian Belalcazar,,< 1 hora,
22. Iglesia La Merced,https://www.tripadvisor.co/Attraction_Review-g297475-d9464803-Reviews-Iglesia_La_Merced-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Iglesia La Merced,,,
23. Paque Nacional Farallones de Cali,https://www.tripadvisor.co/Attraction_Review-g297475-d7967691-Reviews-Paque_Nacional_Farallones_de_Cali-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Paque Nacional Farallones de Cali,,,
24. Bichacue Yath Arte & Naturaleza,https://www.tripadvisor.co/Attraction_Review-g297475-d8489533-Reviews-Bichacue_Yath_Arte_Naturaleza-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Bichacue Yath Arte & Naturaleza,Bichacue Yath Art and Nature is a place where moss is the main element moss carpets and gardens are cultivated where the oral tradition of goblins fairies and elementals of different natures (guardians) insentient to the preservation of our environment. You can enjoy a pleasant climate a contact a learning and feeling nature Allowing the imagination to fly and awakening is an inner child.,2-3 horas,Corregimiento La Leonera Cali 760009 Colombia
25. Acuaparque de Tardes Caleñas Rozo,https://www.tripadvisor.co/Attraction_Review-g297475-d7928327-Reviews-Acuaparque_de_Tardes_Calenas_Rozo-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Acuaparque de Tardes Caleñas Rozo,,Más de 3 horas,Carrera 46 9 A-20 Cali 760036 Colombia
26. Destino Dapa,https://www.tripadvisor.co/Attraction_Review-g297475-d4687027-Reviews-Destino_Dapa-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Destino Dapa,Destino Dapa Destino turístico y gastronómico del Valle del Cauca Colombia encontrará maravillosos paisajes verdes una vista excepcional de Cali y el Valle del río Cauca podrá disfrutar de la gastronomía típica colombiana y Valluna además del sensacional clima entre 17º y 28ºc. Avistamiento de aves senderos ecológicos orquídeas eucaliptos cabañas y restaurantes.,Más de 3 horas,Valle del Cauca Via Dapa Pavas Cali 760507 Colombia
27. Parque del Ingenio,https://www.tripadvisor.co/Attraction_Review-g297475-d8857765-Reviews-Parque_del_Ingenio-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Parque del Ingenio,,,
28. Pico de Loro,https://www.tripadvisor.co/Attraction_Review-g297475-d12818863-Reviews-Pico_de_Loro-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Pico de Loro,,,
29. Plazoleta Jairo Varela,https://www.tripadvisor.co/Attraction_Review-g297475-d8864138-Reviews-Plazoleta_Jairo_Varela-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Plazoleta Jairo Varela,,,Avenida 2f Norte S/N Cali 760006 Colombia
30. Iglesia San Francisco,https://www.tripadvisor.co/Attraction_Review-g297475-d6960197-Reviews-Iglesia_San_Francisco-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Iglesia San Francisco,,,
31. Museo Del Vinagre,https://www.tripadvisor.co/Attraction_Review-g297475-d23612586-Reviews-Museo_Del_Vinagre-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Museo Del Vinagre,,,Avenida 3 Oeste # 10-22 Santa Rita Cali 760045 Colombia
32. Museo del Oro Calima,https://www.tripadvisor.co/Attraction_Review-g297475-d7723534-Reviews-Museo_del_Oro_Calima-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Museo del Oro Calima,En Cali Colombia el área Cultural del Banco de la República encierra una sorpresa. Una bóveda de seguridad que contiene una magnífica colección arqueológica compuesta por grandes y vistosos adornos de oro artefactos de piedra y madera y recipientes y figurinas de cerámica que describen la vida y las capacidades artísticas de quienes habitaron el Valle del Cauca antes de la conquista europea.,< 1 hora,Calle 7 # 4 - 69 Cali 760042 Colombia
33. Feria de Cali,https://www.tripadvisor.co/Attraction_Review-g297475-d10020367-Reviews-Feria_de_Cali-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Feria de Cali,La Feria de Cali que celebra la rica diversidad de Cali es la fiesta más grande de esta ciudad colombiana. Cali es conocida como la capital mundial de la salsa (salsa el baile no la que se usa para remojar papas fritas) y esta aventura de cinco días tiene suficientes contorsiones y giros para satisfacer hasta al más particular de los aficionados. Lo que comenzó en la década de 1950 como el Festival de la Caña de Azúcar se ha convertido en una celebración de la historia y la cultura de Cali y ahora incluye un desfile masivo de salsa un montón de sabrosas delicias culinarias y una demostración de las habilidades de vaquero de los locales. Es una inmersión emocionante en el sabor de Cali.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,
34. Universidad del Valle,https://www.tripadvisor.co/Attraction_Review-g297475-d7388125-Reviews-Universidad_del_Valle-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Universidad del Valle,,,
35. Parque de la Babilla,https://www.tripadvisor.co/Attraction_Review-g297475-d8857767-Reviews-Parque_de_la_Babilla-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Parque de la Babilla,,Incluye animalesObtén más información sobre el bienestar animal en el turismo,
36. Hacienda Cañasgordas,https://www.tripadvisor.co/Attraction_Review-g297475-d9464201-Reviews-Hacienda_Canasgordas-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Hacienda Cañasgordas,,,
37. Valle del Pacífico Centro de Eventos,https://www.tripadvisor.co/Attraction_Review-g297475-d9465550-Reviews-Valle_del_Pacifico_Centro_de_Eventos-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Valle del Pacífico Centro de Eventos,En el Centro de Eventos Valle del Pacífico tenemos una  zona franca transitoria  que  permite a las empresas y a los expositores un manejo de mercancías con régimen especial aduanero excelentes espacios que se adaptan a las necesidades de los clientes a través de generosas áreas: 76.439 m2 en total 40 mil m2 construidos; capacidad de aforo hasta de 14.000 personas de pie; un (1) salón para reuniones con capacidad hasta de 2.200 personas que se puede modular en 5 salones simultáneos; un (1) salón para ferias libre de columnas de más de 3.000 m2; dos (2) pabellones abiertos que abarcan cerca de 1.000 m2 cada uno que se conectan con una Plazoleta Central de 2.500 m2 además de ocho (8) salones adicionales para reuniones entre 10 y 60 personas.El Centro de Eventos Valle del Pacífico es salsa y cultura porque cuenta permanentemente con la carpa de circo salsa y orquesta DELIRIO la más grande instalada en Colombia para bailar y gozar con un área de 3.600 metros 17 metros de altura y un aforo de 1.500 personas. Aceleramos el desarrollo económico social y ambiental de la región convirtiéndola en un destino muy atractivo para el turismo de reuniones y la inversión.  Cataliza y dinamiza grandes eventos que necesita el Valle del Cauca para convertirla en la región más competitiva de Colombia ofreciendo un excelente servicio a los 3 principales segmentos: asociativo corporativo gobierno.El Centro de Eventos Valle del Pacífico es parte activa de un Valle diverso innovador de un privilegio geográfico que beneficia a todo un país y a sus visitantes con ciudades abiertas al futuro y personas que le apuestan a su talento.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,
38. Fundación El Refugio,https://www.tripadvisor.co/Attraction_Review-g297475-d10023068-Reviews-El_Refugio_Foundation-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Fundación El Refugio,,1-2 horas,Calle 1b 66b 30 Barrio El Refugio Santiago de Cali Cali 760035 Colombia
39. Edificio Coltabaco,https://www.tripadvisor.co/Attraction_Review-g297475-d8789573-Reviews-Edificio_Coltabaco-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Edificio Coltabaco,,,
40. Parque de La Salud,https://www.tripadvisor.co/Attraction_Review-g297475-d8855646-Reviews-Parque_de_La_Salud-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Parque de La Salud,,,
41. Plaza de Caicedo,https://www.tripadvisor.co/Attraction_Review-g297475-d6951855-Reviews-Plaza_de_Caicedo-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Plaza de Caicedo,,,
42. Cine Colombia Unicali,https://www.tripadvisor.co/Attraction_Review-g297475-d8599117-Reviews-Cine_Colombia_Unicali-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Cine Colombia Unicali,,1-2 horas,Carrera 100 No. 5-169 Centro comercial Unicentro Cali 760032 Colombia
43. El Topacio,https://www.tripadvisor.co/Attraction_Review-g297475-d12249613-Reviews-El_Topacio-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,El Topacio,,Más de 3 horas,Via a Pance Cali 760031 Colombia
44. Parque de los Poetas,https://www.tripadvisor.co/Attraction_Review-g297475-d8789574-Reviews-Parque_de_los_Poetas-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Parque de los Poetas,,,
45. Iglesia El Templete,https://www.tripadvisor.co/Attraction_Review-g297475-d7723532-Reviews-Iglesia_El_Templete-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Iglesia El Templete,,,
46. Catedral Metropolitana de Cali,https://www.tripadvisor.co/Attraction_Review-g297475-d5999955-Reviews-Catedral_Metropolitana_de_Cali-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Catedral Metropolitana de Cali,,,
47. Plaza San Francisco,https://www.tripadvisor.co/Attraction_Review-g297475-d7726803-Reviews-Plaza_San_Francisco-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Plaza San Francisco,,,
48. Puente Ortiz,https://www.tripadvisor.co/Attraction_Review-g297475-d8789575-Reviews-Puente_Ortiz-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Puente Ortiz,,,
49. Los Arrayanes Centro Recreacional,https://www.tripadvisor.co/Attraction_Review-g297475-d4588860-Reviews-Los_Arrayanes_Centro_Recreacional-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Los Arrayanes Centro Recreacional,Un lugar donde vivirás una experiencia inolvidable rodeado de la naturaleza y la tranquilidad del aire puro. ideal para pasar el día o hospedarte con tu familia amigos pareja o grupo empresarial. Tenemos variedad de espacios piscinas de agua naturaltratadas y climatizada (domingos y festivos) parque acuático para niños toboganes zona de juegos canchas deportivas discoteca restaurante cabañas habitaciones y fincas. Ven y disfruta de este paraíso campestre a tan solo 15 minutos del sur de la ciudad de Cali!!,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,
50. Biblioteca del Centenario,https://www.tripadvisor.co/Attraction_Review-g297475-d8674925-Reviews-Biblioteca_del_Centenario-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Biblioteca del Centenario,,,
51. Bosque Colibri Reserva Natural,https://www.tripadvisor.co/Attraction_Review-g297475-d19202341-Reviews-Bosque_Colibri_Reserva_Natural-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Bosque Colibri Reserva Natural,,2-3 horas,
52. Teatro Municipal Enrique Buenaventura,https://www.tripadvisor.co/Attraction_Review-g297475-d7726809-Reviews-Teatro_Municipal_Enrique_Buenaventura-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Teatro Municipal Enrique Buenaventura,,,
53. Jardín Botánico de Cali,https://www.tripadvisor.co/Attraction_Review-g297475-d7398937-Reviews-Jardin_Botanico_de_Cali-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Jardín Botánico de Cali,,,Avenida 3 No. 22B-140 Cali 760045 Colombia
54. Pacific Mall,https://www.tripadvisor.co/Attraction_Review-g297475-d10456152-Reviews-Pacific_Mall-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Pacific Mall,,2-3 horas,Calle 36 6 - 65 Zona Chipichape Cali 760003 Colombia
"55. Finca Alejandria ""El Paraiso de los Colibries""",https://www.tripadvisor.co/Attraction_Review-g297475-d12642783-Reviews-Finca_Alejandria_El_Paraiso_de_los_Colibries-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Finca Alejandria El Paraiso de los Colibries,El mejor sitio para avistar aves sitio Hotspot de ebird 28 especies de aves. 32 especies de colibries tangaras tucanetas quetzales.,Más de 3 horas,Km 18 Via - Cali Cali 760008 Colombia
56. Museo De La Salsa,https://www.tripadvisor.co/Attraction_Review-g297475-d15572807-Reviews-Museo_De_La_Salsa-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Museo De La Salsa,somos el museo de salsa más antiguo del mundo con 53 años fundada En 1968 por el fotógrafo oficial de la salsa Carlos Alfredo Molina Contamos con la colección gráfica más importante del mundo 60 También tenemos objetos y tienen que ver con la historia de la salsa de diferentes artistas pasando por Cuba Puerto Rico Venezuela y Colombia,< 1 hora,Carrera 11b # 24 - 44 Barrio Obrero Cali 760044 Colombia
57. Acuaparque de la Caña,https://www.tripadvisor.co/Attraction_Review-g297475-d8180269-Reviews-Acuaparque_de_la_Cana-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Acuaparque de la Caña,,,
58. Centro Comercial Palmas Mall,https://www.tripadvisor.co/Attraction_Review-g297475-d23171294-Reviews-Centro_Comercial_Palmas_Mall-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Centro Comercial Palmas Mall,Palmas Mall el primer LifeStyle Mall de Cali. Disfruta en familia y amigos de los mejores restaurantes Gourmet y exclusivas tiendas de moda.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Avenida San Joaquín No. 15-09 Cali 760031 Colombia
59. Centro Comercial Jardin Plaza,https://www.tripadvisor.co/Attraction_Review-g297475-d8853803-Reviews-Centro_Comercial_Jardin_Plaza-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Centro Comercial Jardin Plaza,Más que un Centro Comercial somos un lugar que encierra todas tus emociones aquí puedes reír enamorarte sentir placer y alegría emociones fuertes o tranquilas aquí tenemos un lugar especial para que vengas con tus amigos o tu familia o tu pareja porque cada rincón del Centro Comercial Jardín Plaza está diseñado para que tus experiencias en él sean especiales porque cuando estás feliz estás Jardín.,Más de 3 horas,Carrera 98 16 200 Cali 760032 Colombia
60. Casa de Los Titeres,https://www.tripadvisor.co/Attraction_Review-g297475-d7349544-Reviews-Casa_de_Los_Titeres-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Casa de Los Titeres,LA CASA DE LOS TÍTERES se funda y abre sus puertas al publico el 27 de marzo de 1998 con el paso del tiempo descubren que en esa bella casa del barrio San Antonio  la carrera 9 # 4-55 vivió de niño un marionetista prestigioso de Colombia el Maestro Ernesto Arona el cual es invitado posteriormente a los festivales de titeres y es así como cuenta su historia de vida en esta destinada Casa para los Titeres.En el año 2000 el Pequeño Teatro de Muñecos inicia los trámites para alcanzar la concertación de la sala y es así como en el 2001 obtiene este importante reconocimiento y aporte del Ministerio de Cultura y la Secretaria de Cultura y Turismo de Cali en los años siguiente el Pequeño Teatro de Muñecos crea obras que aun hacen parte de su repertorio.Funciones de titeres en temporada permanente: Sabados 4:00Pm y Domingos 11:00Am – Programacion especial para jardines y colegios con previa reserva: Jueves y Viernes,1-2 horas,Carrera 9 # 4-55 Barrio San Antonio Cali 760011 Colombia
61. Centro Administrativo Municipal,https://www.tripadvisor.co/Attraction_Review-g297475-d7723533-Reviews-Centro_Administrativo_Municipal-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Centro Administrativo Municipal,,,
62. Parque El Peñon,https://www.tripadvisor.co/Attraction_Review-g297475-d15052819-Reviews-Parque_El_Penon-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Parque El Peñon,,,
63. Orquideorama Enrique Pérez Arbelaer,https://www.tripadvisor.co/Attraction_Review-g297475-d9464800-Reviews-Orquideorama_Enrique_Perez_Arbelaer-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Orquideorama Enrique Pérez Arbelaer,,,Avenida 2f Norte Cali 760046 Colombia
64. Palmetto Plaza,https://www.tripadvisor.co/Attraction_Review-g297475-d9758109-Reviews-Palmetto_Plaza-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Palmetto Plaza,¡COMO EN CASA! Queremos que estés como en casa por eso siempre damos lo mejor de nosotros para que vivas la experiencia Palmetto Plaza. SIÉNTETE como en casa: Tenemos una gran variedad de establecimientos comerciales en un solo lugar. DIVIÉRTETE como en casa: Juegos cine y mucha diversión en nuestras zonas de entretenimiento. ANTÓJATE como en casa: Bares y restaurantes para relajarte y disfrutar cualquier día de la semana.,2-3 horas,
65. Iglesia de San Nicolas,https://www.tripadvisor.co/Attraction_Review-g297475-d7901088-Reviews-Iglesia_de_San_Nicolas-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Iglesia de San Nicolas,,,
66. Pico de Aguila,https://www.tripadvisor.co/Attraction_Review-g297475-d10347557-Reviews-Pico_de_Aguila-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Pico de Aguila,,2-3 horas,
67. Casa Hacienda el Limonar,https://www.tripadvisor.co/Attraction_Review-g297475-d13100123-Reviews-Casa_Hacienda_el_Limonar-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Casa Hacienda el Limonar,,1-2 horas,Carrera 66 # 13A-80 Barrio: EL Limonar Cali 760033 Colombia
68. Palacio Nacional de Cali,https://www.tripadvisor.co/Attraction_Review-g297475-d8674926-Reviews-Palacio_Nacional_de_Cali-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Palacio Nacional de Cali,,,Entre Carrera 4 y Carrera 5 #12 - 04 Cali 760034 Colombia
69. Carpa Delirio,https://www.tripadvisor.co/Attraction_Review-g297475-d2218100-Reviews-Carpa_Delirio-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Carpa Delirio,Delirio el mejor espectáculo de salsa hecho en Cali para Colombia y el resto del mundo basa su actuación en la cultura popular caleña para que todos la vivan. En estos años hemos presentado con nuestra exitosa ecuación: Espectáculo de salsa circo orquesta y público once funciones en escenarios únicos e inolvidables producto de un riguroso trabajo colectivo del colectivo artístico y producido por la Fundación Delirio.,Más de 3 horas,
70. MULI - Museo Libre de Arte Público de Colombia,https://www.tripadvisor.co/Attraction_Review-g297475-d10210263-Reviews-MULI_Museo_Libre_de_Arte_Publico_de_Colombia-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,MULI - Museo Libre de Arte Público de Colombia,Queremos ofrecerles nuestros servicios para la realización de los tours “EXPERIENCIAS ÚNICAS MULI” en nuestros diferentes pabellones con recorridos según su preferencia. El Muli es el museo de cielos abiertos más grande de Latinoamérica con una colección de más de 500 piezas ubicadas en la ciudad de Cali y Palmira y prontamente en Buga y Sevilla. Recorriendo el Museo MULI el visitante podrá conocer algunos de los lugares más emblemáticos de la ciudad aportando a nuestra misión de responsabilidad social para la transformación y sostenibilidad de los territorios. Visítenos en la sede principal en la dirección Av Vásquez Cobo #23N-59 Sótano Sur Edificio Antigua Estación del tren. Cali Colombia. No llevamos la gente al museo llevamos el museo a la gente,2-3 horas,Avenida 2n 23n 59 Edificio Antigua Estación del Tren Sótano Sur Cali 760046 Colombia
71. Biblioteca Mario Carvajal,https://www.tripadvisor.co/Attraction_Review-g297475-d9464804-Reviews-Biblioteca_Mario_Carvajal-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Biblioteca Mario Carvajal,,,
72. Chapel of Our Lady of the Miraculous Medal,https://www.tripadvisor.co/Attraction_Review-g297475-d8857763-Reviews-Chapel_of_Our_Lady_of_the_Miraculous_Medal-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Chapel of Our Lady of the Miraculous Medal,,,
73. Iglesia San Fernando Rey,https://www.tripadvisor.co/Attraction_Review-g297475-d8855644-Reviews-Iglesia_San_Fernando_Rey-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Iglesia San Fernando Rey,,,
74. Monumento a la Solidaridad,https://www.tripadvisor.co/Attraction_Review-g297475-d15087605-Reviews-Monumento_a_la_Solidaridad-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Monumento a la Solidaridad,,,
75. Casa Cultural Proartes,https://www.tripadvisor.co/Attraction_Review-g297475-d9464203-Reviews-Casa_Cultural_Proartes-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Casa Cultural Proartes,,,
76. Iglesia Nuestra Señora de Fatima,https://www.tripadvisor.co/Attraction_Review-g297475-d8853796-Reviews-Iglesia_Nuestra_Senora_de_Fatima-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Iglesia Nuestra Señora de Fatima,,,
77. Monumento Jovita,https://www.tripadvisor.co/Attraction_Review-g297475-d3737587-Reviews-Monumento_Jovita-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Monumento Jovita,,,Carrera 5a 15 Cali 760006 Colombia
78. Parque Panamericano,https://www.tripadvisor.co/Attraction_Review-g297475-d7723815-Reviews-Parque_Panamericano-Cali_Valle_del_Cauca_Department.html,ValleDelCauca,Parque Panamericano,,,
