name,url,city,title,description,duration,location
11. Plaza de San Diego,https://www.tripadvisor.co/Attraction_Review-g297476-d3215051-Reviews-Plaza_de_San_Diego-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plaza de San Diego,,,
12. Centro Historico,https://www.tripadvisor.co/Attraction_Review-g297476-d10113603-Reviews-Centro_Historico-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Centro Historico,,Más de 3 horas,
13. La Serrezuela,https://www.tripadvisor.co/Attraction_Review-g297476-d16738742-Reviews-La_Serrezuela-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,La Serrezuela,,Más de 3 horas,Carrera 11 # 39- 21 Barrio San Diego Cartagena 130001 Colombia
14. Plaza de La Trinidad,https://www.tripadvisor.co/Attraction_Review-g297476-d10292924-Reviews-Plaza_de_La_Trinidad-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plaza de La Trinidad,,< 1 hora,
15. Catedral Santa Catalina de Alejandria,https://www.tripadvisor.co/Attraction_Review-g297476-d2414389-Reviews-Catedral_Santa_Catalina_de_Alejandria-Cartagena_Cartagena_District_Bolivar_Depart.html,Cartagena,Catedral Santa Catalina de Alejandria,,< 1 hora,
16. Templo de Santo Domingo,https://www.tripadvisor.co/Attraction_Review-g297476-d2414373-Reviews-Templo_de_Santo_Domingo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Templo de Santo Domingo,,,
17. Museo Naval Del Caribe,https://www.tripadvisor.co/Attraction_Review-g297476-d6618829-Reviews-Museo_Naval_Del_Caribe-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Museo Naval Del Caribe,,1-2 horas,
18. La Gorda Gertrudis,https://www.tripadvisor.co/Attraction_Review-g297476-d11886569-Reviews-La_Gorda_Gertrudis-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,La Gorda Gertrudis,,,
19. Museo Histórico de Cartagena de Indias,https://www.tripadvisor.co/Attraction_Review-g297476-d602989-Reviews-Museo_Historico_de_Cartagena_de_Indias-Cartagena_Cartagena_District_Bolivar_Depart.html,Cartagena,Museo Histórico de Cartagena de Indias,El Museo Histórico de Cartagena de Indias es una institución con 92 años de presencia en la vida cultural del Caribe colombiano. Su misión es mostrar a propios y visitantes el aporte de esta ciudad a la formación de nuestra nacionalidad y la cultura del Gran Caribe. Funciona en las Casas que en el período colonial sirvieron como sede al Tribunal de la Inquisición. Actualmente está en un proceso de renovación museográfica cuyos primeros resultados son las nuevas Salas de la Inquisición Derechos Humanos y Convivencia cuya principal apuesta es suscitar una gran reflexión sobre las raíces de nuestro conflicto y generar nuevas actitudes de reconocimiento y aceptación de nuestras diferencias a la luz del mensaje incluyente de los Derechos Humanos. Para ello cuenta con un Programa de Formación de Públicos que mantiene el diálogo con la ciudadanía y lo impulsa como atractivo turístico de primer orden.,1-2 horas,Plaza de Bolivar - Centro Histórico Em frente a Plaza de Bolívar Cartagena 130012 Colombia
20. Iglesia de la Trinidad,https://www.tripadvisor.co/Attraction_Review-g297476-d3215074-Reviews-Iglesia_de_la_Trinidad-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Iglesia de la Trinidad,,,
21. Las Bóvedas,https://www.tripadvisor.co/Attraction_Review-g297476-d3952259-Reviews-Las_Bovedas-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Las Bóvedas,,1-2 horas,
22. Bomba Beach Club,https://www.tripadvisor.co/Attraction_Review-g297476-d8293836-Reviews-Bomba_Beach_Club-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Bomba Beach Club,Una fusión de estilos caribeños resaltando el sabor de la comida local con un ambiente vibrante tropical y colorido.,Más de 3 horas,
23. Centro de Convenciones Cartagena de Indias,https://www.tripadvisor.co/Attraction_Review-g297476-d4892577-Reviews-Centro_de_Convenciones_Cartagena_de_Indias-Cartagena_Cartagena_District_Bolivar_D.html,Cartagena,Centro de Convenciones Cartagena de Indias,,,
24. Isla Grande,https://www.tripadvisor.co/Attraction_Review-g297476-d10535171-Reviews-Isla_Grande-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,,,,
25. Plaza de San Pedro Claver,https://www.tripadvisor.co/Attraction_Review-g297476-d10121639-Reviews-Plaza_de_San_Pedro_Claver-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plaza de San Pedro Claver,,,
26. Portal de Los Dulces,https://www.tripadvisor.co/Attraction_Review-g297476-d6732928-Reviews-Portal_de_Los_Dulces-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Portal de Los Dulces,,< 1 hora,
27. Plaza de la Aduana,https://www.tripadvisor.co/Attraction_Review-g297476-d7726891-Reviews-Plaza_de_la_Aduana-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plaza de la Aduana,,,
28. Mercado Bazurto,https://www.tripadvisor.co/Attraction_Review-g297476-d2262878-Reviews-Mercado_Bazurto-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Mercado Bazurto,,,Av Pedro De Heredia Cartagena 130001 Colombia
29. Museo de Arte Moderno de Cartagena de Indias,https://www.tripadvisor.co/Attraction_Review-g297476-d2704438-Reviews-Museo_de_Arte_Moderno_de_Cartagena_de_Indias-Cartagena_Cartagena_District_Bolivar.html,Cartagena,Museo de Arte Moderno de Cartagena de Indias,,,Plaza San Pedro Claver calle 30 n°4-08 Cartagena 130001 Colombia
30. Plaza Bocagrande Centro Comercial,https://www.tripadvisor.co/Attraction_Review-g297476-d8298613-Reviews-Plaza_Bocagrande_Centro_Comercial-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plaza Bocagrande Centro Comercial,Exclusivo Centro Comercial en Cartagena que ofrece una experiencia única de compras y de entretenimiento con cinco pisos de locales comerciales plaza de comidas y espectacular vista al mar cine parque de diversiones infantil gimnasio y bancos. Cuenta con una ubicación privilegiada frente al mar sobre la avenida El Malecón de Bocagrande a tan solo 5 minutos del Centro histórico 10 minutos del Aeropuerto Internacional Rafael Núñez y 20 de zona norte.,2-3 horas,Carrera 1 # 12-118 Bocagrande Cartagena 130010 Colombia
31. Monumento a los Zapatos Viejos,https://www.tripadvisor.co/Attraction_Review-g297476-d6732929-Reviews-Monumento_a_los_Zapatos_Viejos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Monumento a los Zapatos Viejos,,< 1 hora,
32. Parque del Centenario,https://www.tripadvisor.co/Attraction_Review-g297476-d7723543-Reviews-Parque_del_Centenario-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Parque del Centenario,,Incluye animalesObtén más información sobre el bienestar animal en el turismo,Calle 30 Cartagena 130002 Colombia
33. Iglesia de Santo Toribio,https://www.tripadvisor.co/Attraction_Review-g297476-d7029260-Reviews-Iglesia_de_Santo_Toribio-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Iglesia de Santo Toribio,,,
34. Casa Museo Rafael Nunez,https://www.tripadvisor.co/Attraction_Review-g297476-d6132701-Reviews-Casa_Museo_Rafael_Nunez-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Casa Museo Rafael Nunez,,< 1 hora,Calle Real Cra 2 #41-89 Cartagena 130002 Colombia
35. Port Oasis,https://www.tripadvisor.co/Attraction_Review-g297476-d16745723-Reviews-Port_Oasis-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Port Oasis,,1-2 horas,
36. Caribe Plaza Centro Comercial,https://www.tripadvisor.co/Attraction_Review-g297476-d4494059-Reviews-Caribe_Plaza_Centro_Comercial-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Caribe Plaza Centro Comercial,,Más de 3 horas,Calle 29D No. 22-108 Pie de la Popa Cartagena 130001 Colombia
37. Plaza Fernández Madrid,https://www.tripadvisor.co/Attraction_Review-g297476-d8634497-Reviews-Plaza_Fernandez_Madrid-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plaza Fernández Madrid,,,Calle de la Fortaleza Plaza Colón Cartagena 130002 Colombia
38. Vivarium del Caribe,https://www.tripadvisor.co/Attraction_Review-g297476-d13820600-Reviews-Vivarium_del_Caribe-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Vivarium del Caribe,¡UNICO EN COLOMBIA! Vivarium ¡Despierta lo salvaje! Estamos orgullosos de haber creado este parque temático sobre el fascinante proceso de la evolución. En él encontrarás animales extraños y ancestrales. ¡Descubre nuestros orígenes! Aquí podrás: Conocer cráneos fósiles de antiguos y gigantes cocodrilos Aprender cómo funciona una granja de cocodrilos Divertirte alimentando babillas y tortugas,2-3 horas,Vía Pontezuela- Bayunca Km 15 Cartagena 130001 Colombia
39. Alcaldia de Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d7726895-Reviews-Alcaldia_de_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Alcaldia de Cartagena,,,
40. Mall Plaza El Castillo,https://www.tripadvisor.co/Attraction_Review-g297476-d5408919-Reviews-Mall_Plaza_El_Castillo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Mall Plaza El Castillo,,,
41. Universidad de Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d7395100-Reviews-Universidad_de_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Universidad de Cartagena,,,Avenida Del Consulado 48 - 152 Cartagena 130014 Colombia
42. Galeón Bucanero,https://www.tripadvisor.co/Attraction_Review-g297476-d6778713-Reviews-Galeon_Bucanero-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Galeón Bucanero,El Galeón Bucanero es una replica de un Galeón Español del siglo XVII es un museo de la historia de los piratas y corsarios del Caribe cuenta con tienda de suvenires y Café - Bar.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Avenida Blas de Lezo Muelle de la Bodeguita Cartagena 130001 Colombia
43. Muelle de los Pegasos,https://www.tripadvisor.co/Attraction_Review-g297476-d10223683-Reviews-Muelle_de_los_Pegasos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Muelle de los Pegasos,,1-2 horas,
44. Plaza de la Proclamación,https://www.tripadvisor.co/Attraction_Review-g297476-d8634446-Reviews-Plaza_de_la_Proclamacion-Cartagena_Cartagena_District_Bolivar_Department.html,,,,,
45. Sun Nao Casino,https://www.tripadvisor.co/Attraction_Review-g297476-d8141298-Reviews-Sun_Nao_Casino-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Sun Nao Casino,¿Sientes que a tu vida le falta emoción? Este es el lugar ideal para volver a sentir. Sun Nao Casino un lugar para salir de la rutina.,2-3 horas,Carrera 1 # 5-74 Centro Comercial Nao Cartagena 130010 Colombia
46. Baluarte de Santo Domingo,https://www.tripadvisor.co/Attraction_Review-g297476-d10499818-Reviews-Baluarte_de_Santo_Domingo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Baluarte de Santo Domingo,,< 1 hora,Calle Zerrezuela Cartagena 130002 Colombia
47. Baluarte de San Francisco Javier,https://www.tripadvisor.co/Attraction_Review-g297476-d12454506-Reviews-Baluarte_de_San_Francisco_Javier-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Baluarte de San Francisco Javier,,1-2 horas,
48. Monumento a Pedro de Heredia,https://www.tripadvisor.co/Attraction_Review-g297476-d8282518-Reviews-Monumento_a_Pedro_de_Heredia-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Monumento a Pedro de Heredia,,1-2 horas,
49. Zona Kids Club en Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d25326479-Reviews-Zona_Kids_Club_en_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Zona Kids Club en Cartagena,Club para niños en Cartagena Colombia con zona de juegos interna y clases para niños. Tarifas por hora 2 horas día de juego. Para niños de 3 meses a 11 años de edad.,2-3 horas,
50. Centro Cultural Ciudad Móvil,https://www.tripadvisor.co/Attraction_Review-g297476-d6225034-Reviews-Centro_Cultural_Ciudad_Movil-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Centro Cultural Ciudad Móvil,Centro Cultural independiente y auto-gestionado un espacio para la  creación formación y difusión de las actividades artísticas. Ciudad Móvil es un lugar donde todas las semanas suceden actividades de esparcimiento y para el disfrute de servicios culturales música en vivo espéctaculos de danza entre otrosclases de yoga Salsa Zumba Danza contemporáneay tangoCiudad Móvil además cuenta con el restaurante GastroLab Sur cuyas fusiones Caribe-Mediterráneo experimentan sabores únicos para el gusto de los visitantes.,1-2 horas,Calle Del Espiritu Santo Carrera 10C#29-140 Barrio de Getsemani Cartagena 130001 Colombia
51. Plaza De Los Coches,https://www.tripadvisor.co/Attraction_Review-g297476-d11660532-Reviews-Plaza_De_Los_Coches-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plaza De Los Coches,,< 1 hora,Carrera 53 & Calle 80 Cartagena 130013 Colombia
52. La Presentación Casa Museo Arte y Cultura,https://www.tripadvisor.co/Attraction_Review-g297476-d8627583-Reviews-La_Presentacion_Casa_Museo_Arte_y_Cultura-Cartagena_Cartagena_District_Bolivar_De.html,Cartagena,La Presentación Casa Museo Arte y Cultura,El centro de arte más vibrante de la ciudad cuenta con galería de arte art-café hotel boutique y Universidad en un entorno mágico y relajante.,1-2 horas,Calle Estanco del Aguardiente # 5 - 63 Centro Histórico Cartagena 130001 Colombia
53. Monumento a la India Catalina,https://www.tripadvisor.co/Attraction_Review-g297476-d7181000-Reviews-Monumento_a_la_India_Catalina-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Monumento a la India Catalina,,,Avenida Venezuela Cartagena 130001 Colombia
54. Miramar Beach Club,https://www.tripadvisor.co/Attraction_Review-g297476-d15187971-Reviews-Miramar_Beach_Club-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Miramar Beach Club,,Más de 3 horas,
55. Cartagena Autentica Experiences,https://www.tripadvisor.co/Attraction_Review-g297476-d23791367-Reviews-Cartagena_Autentica_Experiences-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Cartagena Autentica Experiences,,,Centro Histórico De Cartagena Bolívar Provincia Cartagena 130001 Colombia
56. Arte Getsemani,https://www.tripadvisor.co/Attraction_Review-g297476-d12969362-Reviews-Arte_Getsemani-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Arte Getsemani,,,
57. Playas de Marbella,https://www.tripadvisor.co/Attraction_Review-g297476-d10417082-Reviews-Playas_de_Marbella-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Playas de Marbella,,2-3 horas,
58. Playa de Castillo Grande,https://www.tripadvisor.co/Attraction_Review-g297476-d10509434-Reviews-Playa_de_Castillo_Grande-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Playa de Castillo Grande,,1-2 horas,
59. NH Galeria,https://www.tripadvisor.co/Attraction_Review-g297476-d8638077-Reviews-NH_Galeria-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,NH Galeria,,,Carrera 2 No. 33-36 Cartagena 130001 Colombia
60. Claustro de la Merced Mausoleo de Garcia Marquez,https://www.tripadvisor.co/Attraction_Review-g297476-d10457036-Reviews-Claustro_de_la_Merced_Mausoleo_de_Garcia_Marquez-Cartagena_Cartagena_District_Bo.html,Cartagena,Claustro de la Merced Mausoleo de Garcia Marquez,,1-2 horas,Carrera 4 No 38-40 Centro Historico Cartagena 130002 Colombia
61. Parque Espiritu del Manglar,https://www.tripadvisor.co/Attraction_Review-g297476-d10454274-Reviews-Parque_Espiritu_del_Manglar-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Parque Espiritu del Manglar,,Más de 3 horas,
62. Fuerte de San Sebastián del Pastelillo,https://www.tripadvisor.co/Attraction_Review-g297476-d6961750-Reviews-Fuerte_de_San_Sebastian_del_Pastelillo-Cartagena_Cartagena_District_Bolivar_Depar.html,Cartagena,Fuerte de San Sebastián del Pastelillo,,,
63. Manzanillo del Mar,https://www.tripadvisor.co/Attraction_Review-g297476-d2355799-Reviews-Manzanillo_del_Mar-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Manzanillo del Mar,,,
64. Muelle La Bodeguita,https://www.tripadvisor.co/Attraction_Review-g297476-d10488922-Reviews-Muelle_La_Bodeguita-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Muelle La Bodeguita,,Más de 3 horas,
65. Almacen El Centavo Menos,https://www.tripadvisor.co/Attraction_Review-g297476-d1932466-Reviews-Almacen_El_Centavo_Menos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Almacen El Centavo Menos,,,Puente Roman No 5-08 Colombia Plaza de la Proclamacion Cartagena 130001 Colombia
66. Camellón de los Mártires,https://www.tripadvisor.co/Attraction_Review-g297476-d8866063-Reviews-Camellon_de_los_Martires-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Camellón de los Mártires,,,
67. La Tienda del Museo,https://www.tripadvisor.co/Attraction_Review-g297476-d6580258-Reviews-La_Tienda_del_Museo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,La Tienda del Museo,,,
68. Monumento a Miguel de Cervantes,https://www.tripadvisor.co/Attraction_Review-g297476-d10489349-Reviews-Monumento_a_Miguel_de_Cervantes-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Monumento a Miguel de Cervantes,,< 1 hora,Carrera 8 Cartagena 130002 Colombia
69. Casa de Gabriel Garcia Marquez,https://www.tripadvisor.co/Attraction_Review-g297476-d10215322-Reviews-Casa_de_Gabriel_Garcia_Marquez-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Casa de Gabriel Garcia Marquez,,< 1 hora,
70. Monumento a la Palanquera,https://www.tripadvisor.co/Attraction_Review-g297476-d10460875-Reviews-Monumento_a_la_Palanquera-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Monumento a la Palanquera,,1-2 horas,Carrera 1 Limbo.Frente Estacion de Bomberos Cartagena 130010 Colombia
71. La Ermita del Cabrero - Iglesia Nuestra Señora de las Mercedes,https://www.tripadvisor.co/Attraction_Review-g297476-d8647492-Reviews-La_Ermita_del_Cabrero_Iglesia_Nuestra_Senora_de_las_Mercedes-Cartagena_Cartagena_.html,Cartagena,La Ermita del Cabrero - Iglesia Nuestra Señora de las Mercedes,,< 1 hora,Carrera 2 Parque Apolo El Cabrero Cartagena 130010 Colombia
72. Ermita Nuestra Señora De La Candelaria,https://www.tripadvisor.co/Attraction_Review-g297476-d10830345-Reviews-Ermita_Nuestra_Senora_De_La_Candelaria-Cartagena_Cartagena_District_Bolivar_Depa.html,Cartagena,Ermita Nuestra Señora De La Candelaria,,< 1 hora,Carrera 20a No 29D-16 Pie de la Pop Cartagena 130003 Colombia
73. Anticuario El Arcon,https://www.tripadvisor.co/Attraction_Review-g297476-d10524563-Reviews-Anticuario_El_Arcon-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Anticuario El Arcon,Renovando un amplio inventario preservando la calidez de nuestra atención y manteniendo excelentes precios nos hemos convertido en el Anticuario de referencia en la ciudad para una extendida clientela local nacional y extranjera.,< 1 hora,Calle 39 N° 9-46 Centro Histórico Barrio San Diego Cartagena 130010 Colombia
74. Biblioteca Bartolome Calvo,https://www.tripadvisor.co/Attraction_Review-g297476-d8627576-Reviews-Biblioteca_Bartolome_Calvo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Biblioteca Bartolome Calvo,,1-2 horas,
75. Casa del Marqués de Premio Real,https://www.tripadvisor.co/Attraction_Review-g297476-d8647486-Reviews-Casa_del_Marques_de_Premio_Real-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Casa del Marqués de Premio Real,,1-2 horas,
76. Agricola Camelias,https://www.tripadvisor.co/Attraction_Review-g297476-d23542750-Reviews-Agricola_Camelias-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Agricola Camelias,,,
77. Uraku Spa,https://www.tripadvisor.co/Attraction_Review-g297476-d15029897-Reviews-Uraku_Spa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Uraku Spa,En el centro histórico de Cartagena usted encontrará un sitio tranquilo para relajarse y tomar un descanso. Uraku Spa un lugar de armonia plenitud y bienestar que ofrece masajes relajantes masajes de tejido profundo hidratación facial y depilación con cera. El servicio puede ser con masajista mujer o masajista hombre.,< 1 hora,Calle de la Bomba #36-55 Historical center San Diego neighborhood a block from Matuna' Exito supermarket. Cartagena 130004 Colombia
78. Granja Los Abuelos Cartagena,https://www.tripadvisor.co/Attraction_Review-g297476-d24973689-Reviews-Granja_Los_Abuelos_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Granja Los Abuelos Cartagena,Somo una granja interactiva parque de atracciones y restaurante ubicados en a ciudad de Cartagena Zona Norte via Manzanillo del Mar km 1.,2-3 horas,
79. Plazoleta de Blas de Lezo,https://www.tripadvisor.co/Attraction_Review-g297476-d11591981-Reviews-Plazoleta_de_Blas_de_Lezo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Plazoleta de Blas de Lezo,,< 1 hora,
80. Cerro de la Popa,https://www.tripadvisor.co/Attraction_Review-g297476-d13481910-Reviews-Cerro_de_la_Popa-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Cerro de la Popa,,< 1 hora,
81. Parque de la Marina,https://www.tripadvisor.co/Attraction_Review-g297476-d8810408-Reviews-Parque_de_la_Marina-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Parque de la Marina,,,
82. Bendita Birra & Floaters,https://www.tripadvisor.co/Attraction_Review-g297476-d23955036-Reviews-Bendita_Birra_Floaters-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Bendita Birra & Floaters,Estación de cerveza artesanal y cocteles granizados.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Calle Cochera del Gobernador #30-62 Plaza De La Proclamacion Cartagena 130001 Colombia
83. Parque de Apolo,https://www.tripadvisor.co/Attraction_Review-g297476-d8865897-Reviews-Parque_de_Apolo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,,,,
84. Playas de Crespo,https://www.tripadvisor.co/Attraction_Review-g297476-d10747938-Reviews-Playas_de_Crespo-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Playas de Crespo,,,
85. Casa del Marquez de Valdehoyos,https://www.tripadvisor.co/Attraction_Review-g297476-d8647399-Reviews-Casa_del_Marquez_de_Valdehoyos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena,Casa del Marquez de Valdehoyos,,,
86. Volcan de Lodo El Totumo (Mud Volcano),https://www.tripadvisor.co/Attraction_Review-g297476-d1223572-Reviews-Volcan_de_Lodo_El_Totumo_Mud_Volcano-Cartagena_Cartagena_District_Bolivar_Departm.html,Cartagena,,,,
87. Festival Internacional de Cine de Cartagena de Indias,https://www.tripadvisor.co/Attraction_Review-g297476-d10020366-Reviews-Festival_Internacional_de_Cine_de_Cartagena_de_Indias-Cartagena_Cartagena_Distri.html,Cartagena,Festival Internacional de Cine de Cartagena de Indias,Por más de 50 años el FICCI (Festival Internacional de Cine de Cartagena de Indias) ha estado llevando las películas latinoameticanas al centro de la atención. Con talleres estrenos de películas eventos especiales y muchas otras oportunidades para aprender acerca de las nuevas tendencias en el cine el FICCI aporta un lente enfocado en lo que está sucediendo en la pantalla grande no sólo en Colombia sino en el mundo en general. Los amantes del cine de todos los idiomas deben hacer planes para asistir a este festival de cinco días.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,
