,name,url,city,title,description,duration,location
10,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d8154333-Reviews-Metro_de_Medellin-Medellin_Antioquia_Department.html,,,,,
11,6. Metro de Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d8154333-Reviews-Metro_de_Medellin-Medellin_Antioquia_Department.html,,,,,
12,7. Pueblito Paisa,https://www.tripadvisor.co/Attraction_Review-g297478-d650877-Reviews-Pueblito_Paisa-Medellin_Antioquia_Department.html,,,,,
13,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d1943531-Reviews-Jardin_Botanico_de_Medellin-Medellin_Antioquia_Department.html,,Jardín Botánico de Medellín,,,
14,8. Jardín Botánico de Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d1943531-Reviews-Jardin_Botanico_de_Medellin-Medellin_Antioquia_Department.html,,Jardín Botánico de Medellín,,,
15,9. Plaza Botero,https://www.tripadvisor.co/Attraction_Review-g297478-d1994585-Reviews-Plaza_Botero-Medellin_Antioquia_Department.html,,,,,
16,10. Parque Arví,https://www.tripadvisor.co/Attraction_Review-g297478-d7379806-Reviews-Parque_Arvi-Medellin_Antioquia_Department.html,Medellin,Parque Arví,El Parque Regional Ecoturístico Arví (Parque Arví) se encuentra a 30 kms del centro de Medellín (Colombia) en el corregimiento de Santa Elena y el municipio de Guarne (Antioquia - Colombia). Es un parque abierto desarrollado en predios de uso público creado para el disfrute de toda la comunidad local nacional e internacional que mediante la construcción de una oferta turística organizada permite consolidar una estrategia de conservación y promoción de las potencialidades y fortalezas del corregimiento exaltando su riqueza cultural y ambiental así como el patrimonio arqueológico la tradición silletera y  el emprendimiento de su gente a través de una propuesta de turismo de naturaleza sostenible.El ingreso al Parque no tiene costo. Únicamente se cancela el valor de los recorridos guiados que tienen un precio de $5.000 o $7.000 según el sendero a realizar y comienzan desde las 10:00 am cada media hora con diferente duración según la programación. Hoy 20 de diciembre el Parque estará en funcionamiento normal de 9:00 a.m. a 6:00 p.m. Mañana 21 de diciembre nosotros como Corporación Parque Arví no prestaremos servicio.Si deseas ingresar a los parques de Comfama o Comfenalco ubicados al interior del Parque Arví debes consultar directamente con ellos los horarios y valores de ingreso.Comfama en el teléfono 2162900Comfenalco teléfono 4601100Parque Arví tan mío como tuyo.,2-3 horas,Via a Piedras Blancas Correction of Santa Elena Medellín 050007 Colombia
17,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d2207586-Reviews-El_Castillo_Museo_y_Jardines-Medellin_Antioquia_Department.html,,El Castillo Museo y Jardines,,,
18,11. El Castillo Museo y Jardines,https://www.tripadvisor.co/Attraction_Review-g297478-d2207586-Reviews-El_Castillo_Museo_y_Jardines-Medellin_Antioquia_Department.html,,El Castillo Museo y Jardines,,,
19,12. Centro Comercial Santafé,https://www.tripadvisor.co/Attraction_Review-g297478-d3506238-Reviews-Centro_Comercial_Santafe-Medellin_Antioquia_Department.html,Medellin,Centro Comercial Santafé,Nos despertamos todos los días para sorprenderte y facilitarte la vida. En Santafé las cosas que compras se agotan pero lo que vives dura toda la vida ¡Gasta en vivir!,Más de 3 horas,Sur 170 Carrera 43a 7 Avenida El Poblado Medellín 050021 Colombia
20,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d10157232-Reviews-Escaleras_Electricas_De_La_Comuna_13-Medellin_Antioquia_Department.html,,,,,
21,13. Escaleras Electricas De La Comuna 13,https://www.tripadvisor.co/Attraction_Review-g297478-d10157232-Reviews-Escaleras_Electricas_De_La_Comuna_13-Medellin_Antioquia_Department.html,,,,,
22,14. El Tesoro Parque Comercial,https://www.tripadvisor.co/Attraction_Review-g297478-d3903046-Reviews-El_Tesoro_Parque_Comercial-Medellin_Antioquia_Department.html,,,,,
23,15. Planetario de Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d650873-Reviews-Planetario_de_Medellin-Medellin_Antioquia_Department.html,,,,,
24,16. Río Claro Valley,https://www.tripadvisor.co/Attraction_Review-g297478-d3176813-Reviews-Rio_Claro_Valley-Medellin_Antioquia_Department.html,,,,,
25,17. Cerro Nutibara,https://www.tripadvisor.co/Attraction_Review-g297478-d1994587-Reviews-Cerro_Nutibara-Medellin_Antioquia_Department.html,,,,,
26,18. Museo Casa de la Memoria,https://www.tripadvisor.co/Attraction_Review-g297478-d7183685-Reviews-Museo_Casa_de_la_Memoria-Medellin_Antioquia_Department.html,,,,,
27,19. Catedral Basílica Metropolitana de Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d650875-Reviews-Catedral_Basilica_Metropolitana_de_Medellin-Medellin_Antioquia_Department.html,,,,,
28,20. Museo del Agua EPM,https://www.tripadvisor.co/Attraction_Review-g297478-d650868-Reviews-Museo_del_Agua_EPM-Medellin_Antioquia_Department.html,Medellin,Museo del Agua EPM,El Museo del Agua EPM es un espacio para el encuentro entre la ciencia la tecnología y el arte con una propuesta escénica e interactiva que trasciende los recorridos tradicionales por experiencias cercanas y sensoriales en torno al agua.,1-2 horas,Carrera 57 #42-139 Parque de los Pies Descalzos Medellín 050023 Colombia
29,21. Tranvia de Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d8736860-Reviews-Tranvia_de_Medellin-Medellin_Antioquia_Department.html,,,,,
30,22. Parque de los Pies Descalzos,https://www.tripadvisor.co/Attraction_Review-g297478-d650870-Reviews-Parque_de_los_Pies_Descalzos-Medellin_Antioquia_Department.html,,,,,
31,23. Parque Norte,https://www.tripadvisor.co/Attraction_Review-g297478-d5040761-Reviews-Parque_Norte-Medellin_Antioquia_Department.html,Medellin,Parque Norte,El Parque Norte es un espacio de cultura y convivencia ciudadana aquí es bienvenida la alegría y el respeto. Son 160.000 m2 de entretenimiento y naturaleza además podrás encontrar el lago urbano más grande de latinoamérica. Contamos con 25 atracciones mecánicas distribuidas en cuatro plazoletas tematizadas.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Carrera 53 Nº76-115 Medellín 050034 Colombia
32,24. Parque Lleras,https://www.tripadvisor.co/Attraction_Review-g297478-d8179544-Reviews-Parque_Lleras-Medellin_Antioquia_Department.html,,Parque Lleras,,,
33,25. La Casa Grande Coffee Hacienda,https://www.tripadvisor.co/Attraction_Review-g297478-d15018361-Reviews-La_Casa_Grande_Coffee_Hacienda-Medellin_Antioquia_Department.html,,,,,
34,26. Parque de la Conservación,https://www.tripadvisor.co/Attraction_Review-g297478-d2039451-Reviews-Parque_de_la_Conservacion-Medellin_Antioquia_Department.html,Medellin,Parque de la Conservación,esde el 15 de septiembre de 2020 y después de 60 años el Zoológico Santa Fe de Medellín se transformó en el Parque de la Conservación un centro para la protección de la fauna silvestre que plantea en sus líneas estratégicas la investigación y la restauración de los ecosistemas; la rehabilitación reproducción liberación y monitoreo de especies; el bienestar animal con atención médica nutricional y biológica; la educación ambiental mediante la acción y la investigación; la recreación ambiental y el Museo de la Conservación este último en restauración. De esa forma la conservación de la biodiversidad tanto a nivel in situ es decir la efectuada en los mismos ecosistemas en los que habitan naturalmente las especies como ex situ la desarrollada en centros de conservación y de forma controlada es uno de los propósitos en los en los que se fundamenta la gestión del nuevo Parque de la Conservación.,2-3 horas,Carrera 52 20 63 Cerca de la Estación Industriales del Metro de Medellín Medellín 050024 Colombia
35,27. Palacio del la Cultura Rafael Uribe Uribe,https://www.tripadvisor.co/Attraction_Review-g297478-d6960984-Reviews-Rafael_Uribe_Uribe_Palace_of_Culture-Medellin_Antioquia_Department.html,,,,,
36,28. Clinica Antienvejecimiento & Wellness Spa,https://www.tripadvisor.co/Attraction_Review-g297478-d17639081-Reviews-Clinica_Antienvejecimiento_Wellness_Spa-Medellin_Antioquia_Department.html,Medellin,Clinica Antienvejecimiento & Wellness Spa,In the Anti-Aging Clinic (Clínica Antienvejecimiento) we focus on creating unique and personalized experiences for our guests. Our mission is to captivate our guests making them feel like they are in a different part of the world deeply relaxing and helping them to disconnect from reality.,Más de 3 horas,carrera 34 # 11b-10 Medellín 050021 Colombia
37,29. Cerveceria 3 Cordilleras,https://www.tripadvisor.co/Attraction_Review-g297478-d5603538-Reviews-Cerveceria_3_Cordilleras-Medellin_Antioquia_Department.html,,Cerveceria 3 Cordilleras,,,
38,30. Plaza Mayor,https://www.tripadvisor.co/Attraction_Review-g297478-d6960982-Reviews-Plaza_Mayor-Medellin_Antioquia_Department.html,Medellin,Plaza Mayor,Plaza Mayor Medellín es el principal centro de convenciones y exposiciones de Medellín y el Área Metropolitana cuenta con 5 pabellones con un área de 13.000m2 para exhibición ferial; incluyendo el Pabellón Verde la más reciente construcción del recinto el cual es considerado como un escenario ambientalmente sostenible y un icono de la internacionalización de la ciudad. Así mismo cuenta con un completo centro de convenciones dotado con salones de diversas dimensiones y con todos los recursos necesarios para la realización de eventos y reuniones,Más de 3 horas,Calle 33 & Avenida del Ferrocarril Plaza Mayor or Palacio Exposiciones Medellín 050015 Colombia
39,31. Parque El Poblado,https://www.tripadvisor.co/Attraction_Review-g297478-d6603001-Reviews-Parque_El_Poblado-Medellin_Antioquia_Department.html,,,,,
40,32. Estadio Atanasio Girardot,https://www.tripadvisor.co/Attraction_Review-g297478-d7723535-Reviews-Estadio_Atanasio_Girardot-Medellin_Antioquia_Department.html,,,,,
41,33. Parque Los Tamarindos,https://www.tripadvisor.co/Attraction_Review-g297478-d4498726-Reviews-Parque_Los_Tamarindos-Medellin_Antioquia_Department.html,,,,,
42,34. Feria de las Flores,https://www.tripadvisor.co/Attraction_Review-g297478-d10020372-Reviews-Festival_of_The_Flowers-Medellin_Antioquia_Department.html,,,,,
43,Ver boletos,https://www.tripadvisor.co/Attraction_Review-g297478-d10020372-Reviews-Festival_of_The_Flowers-Medellin_Antioquia_Department.html#SHOW_TICKETS,,,,,
44,35. Universidad de Antioquia,https://www.tripadvisor.co/Attraction_Review-g297478-d7388123-Reviews-Universidad_de_Antioquia-Medellin_Antioquia_Department.html,,,,,
45,36. Cerro El Volador,https://www.tripadvisor.co/Attraction_Review-g297478-d2646296-Reviews-Cerro_El_Volador-Medellin_Antioquia_Department.html,,,,,
46,37. Ciclovía,https://www.tripadvisor.co/Attraction_Review-g297478-d7738589-Reviews-Ciclovia-Medellin_Antioquia_Department.html,,,,,
47,38. Cementerio Museo de San Pedro,https://www.tripadvisor.co/Attraction_Review-g297478-d5602003-Reviews-Cementerio_Museo_de_San_Pedro-Medellin_Antioquia_Department.html,,,,,
48,39. Parque Biblioteca Espana,https://www.tripadvisor.co/Attraction_Review-g297478-d2210790-Reviews-Parque_Biblioteca_Espana-Medellin_Antioquia_Department.html,,,,,
49,40. Telemedellin Canal Parque,https://www.tripadvisor.co/Attraction_Review-g297478-d10497875-Reviews-Telemedellin_Canal_Parque-Medellin_Antioquia_Department.html,Medellin,Telemedellin Canal Parque,Telemedellin Canal Parque un espacio perfecto para disfrutar con familiares y amigos realizar actividades al aire libre y correr sin parar con tus mascotas. Este mágico lugar cuenta con parqueaderos de bicicletas contenedores de comida zona de pícnic perrodromo juegos infantiles senderos ecológicos y lo más fascinante en él habita un canal de televisión.,2-3 horas,Carrera 43f 18 60 Medellín 050021 Colombia
50,41. Aeroparque Juan Pablo II,https://www.tripadvisor.co/Attraction_Review-g297478-d4574044-Reviews-Aeroparque_Juan_Pablo_II-Medellin_Antioquia_Department.html,Medellin,Aeroparque Juan Pablo II,El aeroparque Juan Pablo II es el parque acuático más grande de la ciudad con espacios diseñados para el disfrute de toda la familia. Contamos con amplias zonas verdes dispuestas para el descanso y la recreación además tenemos una espectacular pista múltiple apta para caminar trotar patinar y montar en bicicleta.,Sugiere ediciones para mejorar lo que mostramos.Mejorar este perfil,Carrera 70 N° 16 - 04 Medellín 050034 Colombia
51,42. Teatro Pablo Tobón,https://www.tripadvisor.co/Attraction_Review-g297478-d9463899-Reviews-Teatro_Pablo_Tobon_Uribe-Medellin_Antioquia_Department.html,Medellin,Teatro Pablo Tobón,El Teatro Pablo Tobón es un centro cultural ubicado sobre la Avenida La Playa en el centro de Medellín que ofrece una programación continua música danza teatro eventos culturales y espacios de encuentro ciudadanos.,2-3 horas,Carrera 40 # 51-24 Avenida La Playa Medellín 051051 Colombia
52,43. Parque Piedras Blancas,https://www.tripadvisor.co/Attraction_Review-g297478-d7723253-Reviews-Parque_Piedras_Blancas-Medellin_Antioquia_Department.html,,,,,
53,44. Centro Administrativo La Alpujarra,https://www.tripadvisor.co/Attraction_Review-g297478-d6960981-Reviews-Centro_Administrativo_La_Alpujarra-Medellin_Antioquia_Department.html,,,,,
54,45. Mariposario Selva Viva,https://www.tripadvisor.co/Attraction_Review-g297478-d2042811-Reviews-Mariposario_Selva_Viva-Medellin_Antioquia_Department.html,,Mariposario Selva Viva,,,
55,46. Centro Comercial Los Molinos,https://www.tripadvisor.co/Attraction_Review-g297478-d9767336-Reviews-Centro_Comercial_Los_Molinos-Medellin_Antioquia_Department.html,,,,,
56,47. Parroquia de San José de El Poblado,https://www.tripadvisor.co/Attraction_Review-g297478-d7901087-Reviews-Parroquia_de_San_Jose_de_El_Poblado-Medellin_Antioquia_Department.html,,,,,
57,48. Casa Museo Pedro Nel Gomez,https://www.tripadvisor.co/Attraction_Review-g297478-d4242325-Reviews-Casa_Museo_Pedro_Nel_Gomez-Medellin_Antioquia_Department.html,,,,,
58,49. Centro Comercial San Diego,https://www.tripadvisor.co/Attraction_Review-g297478-d8325637-Reviews-Centro_Comercial_San_Diego-Medellin_Antioquia_Department.html,,Centro Comercial San Diego,,,
59,50. Parques del Rio,https://www.tripadvisor.co/Attraction_Review-g297478-d10795620-Reviews-Parques_del_Rio-Medellin_Antioquia_Department.html,,,,,
60,51. Ballet Folklórico de Antioquia,https://www.tripadvisor.co/Attraction_Review-g297478-d5523558-Reviews-Ballet_Folklorico_de_Antioquia-Medellin_Antioquia_Department.html,,Ballet Folklórico de Antioquia,,,
61,52. Parque de Las Aguas,https://www.tripadvisor.co/Attraction_Review-g297478-d7343449-Reviews-Parque_de_Las_Aguas-Medellin_Antioquia_Department.html,,,,,
62,53. Parque Ciudad del Rio,https://www.tripadvisor.co/Attraction_Review-g297478-d8855653-Reviews-Parque_Ciudad_del_Rio-Medellin_Antioquia_Department.html,,,,,
63,54. Parque de la Luz,https://www.tripadvisor.co/Attraction_Review-g297478-d2449585-Reviews-Parque_de_la_Luz-Medellin_Antioquia_Department.html,,,,,
64,55. Parque Lineal La Presidenta,https://www.tripadvisor.co/Attraction_Review-g297478-d8557982-Reviews-Parque_Lineal_La_Presidenta-Medellin_Antioquia_Department.html,,,,,
65,56. Edificio del Ferrocarril de Antiooquia,https://www.tripadvisor.co/Attraction_Review-g297478-d8674924-Reviews-Edificio_del_Ferrocarril_de_Antiooquia-Medellin_Antioquia_Department.html,,,,,
66,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d4889083-Reviews-AKZARA_Thematic_Spa-Medellin_Antioquia_Department.html,Medellin,AKZARA Spa Temático,Spa de relajación campestre con servicios de relajación circuito hídrico de relajación pediluvio flotarium baño turco sauna jacuzzi estética facial corporal y médica.,2-3 horas,Calle 10 No. 36-32 Piso 2 Medellín 050003 Colombia
67,57. AKZARA Spa Temático,https://www.tripadvisor.co/Attraction_Review-g297478-d4889083-Reviews-AKZARA_Thematic_Spa-Medellin_Antioquia_Department.html,Medellin,AKZARA Spa Temático,Spa de relajación campestre con servicios de relajación circuito hídrico de relajación pediluvio flotarium baño turco sauna jacuzzi estética facial corporal y médica.,2-3 horas,Calle 10 No. 36-32 Piso 2 Medellín 050003 Colombia
68,58. Centro Comercial Unicentro Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d4242594-Reviews-Centro_Comercial_Unicentro_Medellin-Medellin_Antioquia_Department.html,Medellin,Centro Comercial Unicentro Medellín,Con 270 locales UNICENTRO es uno de los referentes comerciales más importantes en la ciudad de Medellín diseñado no sólo para comprar sino para pasar un rato divertido y agradable gracias a la comodidad de sus instalaciones.,2-3 horas,Carrera 66B 34A 76 Medellín 050030 Colombia
69,59. Iglesia de la Candelaria,https://www.tripadvisor.co/Attraction_Review-g297478-d7733249-Reviews-Iglesia_de_la_Candelaria-Medellin_Antioquia_Department.html,,,,,
70,60. Teatro Prado el Aguila Descalza,https://www.tripadvisor.co/Attraction_Review-g297478-d8651400-Reviews-Teatro_Prado_el_Aguila_Descalza-Medellin_Antioquia_Department.html,,,,,
71,61. Teatro Lido,https://www.tripadvisor.co/Attraction_Review-g297478-d9465584-Reviews-Teatro_Lido-Medellin_Antioquia_Department.html,,,,,
72,62. Plaza Cisneros,https://www.tripadvisor.co/Attraction_Review-g297478-d6960985-Reviews-Plaza_Cisneros-Medellin_Antioquia_Department.html,,,,,
73,63. Plaza Minorista,https://www.tripadvisor.co/Attraction_Review-g297478-d8010538-Reviews-Plaza_Minorista-Medellin_Antioquia_Department.html,,Plaza Minorista,,,
74,64. Parque de los Deseos,https://www.tripadvisor.co/Attraction_Review-g297478-d7032292-Reviews-Parque_de_los_Deseos-Medellin_Antioquia_Department.html,,,,,
75,65. Centro Comercial Premium Plaza,https://www.tripadvisor.co/Attraction_Review-g297478-d7113416-Reviews-Centro_Comercial_Premium_Plaza-Medellin_Antioquia_Department.html,,,,,
76,66. Arkadia Centro Comercial,https://www.tripadvisor.co/Attraction_Review-g297478-d19422847-Reviews-Arkadia_Centro_Comercial-Medellin_Antioquia_Department.html,,Arkadia Centro Comercial,,,
77,67. Virgen Rosa Mística,https://www.tripadvisor.co/Attraction_Review-g297478-d13163637-Reviews-Virgen_Rosa_Mistica-Medellin_Antioquia_Department.html,,,,,
78,68. Centro Comercial Palacio Nacional,https://www.tripadvisor.co/Attraction_Review-g297478-d10449127-Reviews-Centro_Comercial_Palacio_Nacional-Medellin_Antioquia_Department.html,,,,,
79,69. Las Tangaras Bird Reserve,https://www.tripadvisor.co/Attraction_Review-g297478-d6028361-Reviews-Las_Tangaras_Bird_Reserve-Medellin_Antioquia_Department.html,,,,,
80,70. Templo Parroquial Jesus Nazareno,https://www.tripadvisor.co/Attraction_Review-g297478-d8723418-Reviews-Templo_Parroquial_Jesus_Nazareno-Medellin_Antioquia_Department.html,,,,,
81,71. Teatro Metropolitano de Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d11672509-Reviews-Teatro_Metropolitano_de_Medellin-Medellin_Antioquia_Department.html,,,,,
82,72. Edificio San Ignacio,https://www.tripadvisor.co/Attraction_Review-g297478-d6960980-Reviews-Edificio_San_Ignacio-Medellin_Antioquia_Department.html,,,,,
83,73. Centro Cultural Moravia,https://www.tripadvisor.co/Attraction_Review-g297478-d9464802-Reviews-Centro_Cultural_Moravia-Medellin_Antioquia_Department.html,,,,,
84,74. Biblioteca de las Empresas Publicas de Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d9463321-Reviews-Biblioteca_de_las_Empresas_Publicas_de_Medellin-Medellin_Antioquia_Department.html,,,,,
85,75. Dancefree,https://www.tripadvisor.co/Attraction_Review-g297478-d7312834-Reviews-Dancefree-Medellin_Antioquia_Department.html,Medellin,Dancefree,Destino popular para clases eventos y shows de baile en Medellín Colombia. Ubicado en el barrio El Poblado a 2 cuadras del sitio turístico popular Parque Lleras. Clases privadas diarias 9 AM - 7 PM en variedad de ritmos incluso Salsa y Bachata. Clases de Salsa/Bachata los noches 8 - 9:30 PM. Noche Salsa/Bachata semanal clase gratis seguida por rumba 9:30 PM - 2 AM.,Más de 3 horas,Calle 10A #40-27 El Poblado Medellín 050021 Colombia
86,76. Parque San Antonio,https://www.tripadvisor.co/Attraction_Review-g297478-d9706208-Reviews-Parque_San_Antonio-Medellin_Antioquia_Department.html,,Parque San Antonio,,,
87,77. Centro Comercial La Central,https://www.tripadvisor.co/Attraction_Review-g297478-d14050683-Reviews-Centro_Comercial_La_Central-Medellin_Antioquia_Department.html,,Centro Comercial La Central,,,
88,78. Cerro El Picacho,https://www.tripadvisor.co/Attraction_Review-g297478-d9806750-Reviews-Cerro_El_Picacho-Medellin_Antioquia_Department.html,,,,,
89,79. Prado,https://www.tripadvisor.co/Attraction_Review-g297478-d6960979-Reviews-Prado-Medellin_Antioquia_Department.html,,,,,
90,80. Paseo Carabobo,https://www.tripadvisor.co/Attraction_Review-g297478-d8846532-Reviews-Paseo_Carabobo-Medellin_Antioquia_Department.html,,,,,
91,81. Arte Loft Galería,https://www.tripadvisor.co/Attraction_Review-g297478-d14095088-Reviews-Arte_Loft_Galeria-Medellin_Antioquia_Department.html,Medellin,Arte Loft Galería,Somos una Galería de Arte contemporáneo dedicada a la comercialización de obras de artistas emergentes y de trayectoria de Colombia y el mundo.,< 1 hora,Carrera 34 8a 42 Medellín 050021 Colombia
92,82. El Hueco El Numero Uno,https://www.tripadvisor.co/Attraction_Review-g297478-d12828729-Reviews-El_Hueco_El_Numero_Uno-Medellin_Antioquia_Department.html,,,,,
93,83. Medellín Metropolitan Theatre,https://www.tripadvisor.co/Attraction_Review-g297478-d7726729-Reviews-Medellin_Metropolitan_Theatre-Medellin_Antioquia_Department.html,,,,,
94,84. Iglesia de Santa Gertrudis,https://www.tripadvisor.co/Attraction_Review-g297478-d8571877-Reviews-Iglesia_de_Santa_Gertrudis-Medellin_Antioquia_Department.html,,,,,
95,85. Edificio Plaza de la Libertad,https://www.tripadvisor.co/Attraction_Review-g297478-d8681290-Reviews-Edificio_Plaza_de_la_Libertad-Medellin_Antioquia_Department.html,,,,,
96,86. Iglesia del Señor de las Misericordias,https://www.tripadvisor.co/Attraction_Review-g297478-d8710487-Reviews-Iglesia_del_Senor_de_las_Misericordias-Medellin_Antioquia_Department.html,,,,,
97,87. Pequeño Teatro de Medellín,https://www.tripadvisor.co/Attraction_Review-g297478-d11828974-Reviews-Pequeno_Teatro_de_Medellin-Medellin_Antioquia_Department.html,,Pequeño Teatro de Medellín,,,
98,88. Parque de Bolivar,https://www.tripadvisor.co/Attraction_Review-g297478-d7296511-Reviews-Parque_de_Bolivar-Medellin_Antioquia_Department.html,,,,,
99,89. Finca La Leona,https://www.tripadvisor.co/Attraction_Review-g297478-d14401759-Reviews-Finca_La_Leona-Medellin_Antioquia_Department.html,Medellin,Finca La Leona,Sembramos y cultivamos café arábigo variedad caturro y castilla a una altura promedio de 1800 metros SNM (sobre el nivel del mar) luego lo tostamos y empacamos con nuestra marca CAFÉ CEREZA. Esta es una experiencia que vives en el tour del café.,1-2 horas,Carrera 24D 10e-40 Medellín 050021 Colombia
100,2022,https://www.tripadvisor.co/Attraction_Review-g297478-d13927934-Reviews-Sports_Massage_Medellin-Medellin_Antioquia_Department.html,,Sports Massage Medellin,,,
101,90. Sports Massage Medellin,https://www.tripadvisor.co/Attraction_Review-g297478-d13927934-Reviews-Sports_Massage_Medellin-Medellin_Antioquia_Department.html,,Sports Massage Medellin,,,
102,91. Parque Aventura Escobero,https://www.tripadvisor.co/Attraction_Review-g297478-d5981956-Reviews-Parque_Aventura_Escobero-Medellin_Antioquia_Department.html,,,,,
103,92. Basílica de Nuestra Señora de la Candelaria,https://www.tripadvisor.co/Attraction_Review-g297478-d8564485-Reviews-Basilica_of_Our_Lady_of_Candelaria-Medellin_Antioquia_Department.html,,Basílica de Nuestra Señora de la Candelaria,,,
104,93. Quebrada Santa Elena,https://www.tripadvisor.co/Attraction_Review-g297478-d4742914-Reviews-Quebrada_Santa_Elena-Medellin_Antioquia_Department.html,,,,,
105,94. H by HDC,https://www.tripadvisor.co/Attraction_Review-g297478-d14045055-Reviews-H_by_HDC-Medellin_Antioquia_Department.html,Medellin,H by HDC,La Galería H es una galería de arte contemporáneo en Medellín Colombia.  Trabaja esencialmente con el artista francés HDC. Artista multifacético es artista plástico y diseñador.  Elabora esculturas pinturas obras digitales y fotografías. También crea varios objetos de diseño.,< 1 hora,Carrera 43C Calle 7D - 23 Edificio ASTORGA LOFTS - Local 103 Medellín 050022 Colombia
